Country,series,Year,Value,Source,Exports (current US$),Imports (current US$),Current Account Balance (US$),NE.EXP.GNFS.CD,NE.IMP.GNFS.CD,NY.GDP.MKTP.CD,NE.EXP.GNFS.ZS,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,SH.XPD.CHEX.GD.ZS
MAR,,2006,,IMF,22483592810.1639,26592143477.0157,1411234501.54419,22483592810.1639,26592143477.0157,75883823300.8545,,,,
MAR,,2007,,IMF,27325793519.3796,34711235492.9908,-122036473.791506,27325793519.3796,34711235492.9908,86947913286.728,,,,
MAR,,2008,,IMF,33064161825.4718,46189159809.4273,-4528477179.97653,33064161825.4718,46189159809.4273,101822906949.063,,,,
MAR,,2009,,IMF,26014198657.0851,37077112112.2985,-4971330652.31464,26014198657.0851,37077112112.2985,101154952240.881,,,,
MAR,,2010,,IMF,30046721232.9862,40097025623.1379,-3925169124.53725,30046721232.9862,40097025623.1379,100865329473.44,,,,
MAR,,2011,,IMF,35175698017.5837,49394706345.8953,-7999598422.12861,35175698017.5837,49394706345.8953,110080631332.375,,,,
MAR,,2012,,IMF,34323797625.1804,49324878352.9361,-9571267651.86583,34323797625.1804,49324878352.9361,106937392311.129,,,,
MAR,,2013,,IMF,35014914037.2784,50467526991.8377,-7844020644.72759,35014914037.2784,50467526991.8377,115739287305.08,,,,
MAR,,2014,,IMF,35897680523.6335,49749730471.191,-6597266905.28948,35897680523.6335,49749730471.191,119130841411.664,,,,
MAR,,2015,,IMF,33119569273.8522,41176430827.7419,-2160696677.40238,33119569273.8522,41176430827.7419,110413823841.592,29.9958538899695,37.2928220354154,4.34458297635238,5.10435581
MAR,,2016,,IMF,34291493550.4303,45062154625.7161,-4179669586.72828,34291493550.4303,45062154625.7161,111572947004.917,30.7345951424219,40.3880652392646,0.52118550608968,5.09203386
MAR,,2017,,IMF,38651885813.4308,49273637902.1126,-3677255013.68365,38651885813.4308,49273637902.1126,118540573367.844,32.6064609907781,41.5668968878792,5.05789816173446,4.98920393
MAR,,2018,,IMF,43077520359.3568,55299739977.2557,-6205208861.72044,43077520359.3568,55299739977.2557,127341147581.818,33.8284373726717,43.4264501517272,3.06564133025955,4.94516659
MAR,,2019,,IMF,43952860516.0238,54024112942.437,-4406759940.68629,43952860516.0238,54024112942.437,128920266409.458,34.093057468891,41.9050584109511,2.89097476137077,4.9953146
MAR,,2020,,IMF,37369771251.448,46174693558.8201,-1368382876.41721,37369771251.448,46174693558.8201,121353645057.144,30.7941069539783,38.0496964364582,-7.17820744246774,5.59079361
MAR,,2021,,IMF,47060549921.4328,60199361761.1157,-3348692437.5592,47060549921.4328,60199361761.1157,142022058447.231,33.1360849405787,42.3873322350718,8.15473889823681,5.522717
MAR,,2022,,IMF,58681916332.2068,73752886131.4127,-4800285754.42935,58681916332.2068,73752886131.4127,130951926351.241,44.8118007632888,56.320581289955,1.52720357976111,5.68049145
MAR,,2023,,IMF,61741317207.8401,73709510189.524,-1529987450.01609,61741317207.8401,73709510189.524,144417103249.646,42.752081172208,51.0393218884237,3.40334130078834,
MCO,,2000,,IMF,,,,,,2654462665.26893,,,,
MCO,,2001,,IMF,,,,,,2673723033.71239,,,,
MCO,,2002,,IMF,,,,,,2919647981.81473,,,,
MCO,,2003,,IMF,,,,,,3597089750.78276,,,,
MCO,,2004,,IMF,,,,,,4043551488.82603,,,,
MCO,,2005,,IMF,,,,,,4204652898.73103,,,,
MCO,,2006,,IMF,,,,,,4586826512.71356,,,,
MCO,,2007,,IMF,,,,,,5875790766.2621,,,,
MCO,,2008,,IMF,,,,,,6502942244.93068,,,,
MCO,,2009,,IMF,,,,,,5474379252.34114,,,,
MCO,,2010,,IMF,,,,,,5367561569.59548,,,,
MCO,,2011,,IMF,,,,,,6088689808.38347,,,,
MCO,,2012,,IMF,,,,,,5742749294.00852,,,,
MCO,,2013,,IMF,,,,,,6555591709.88585,,,,
MCO,,2014,,IMF,,,,,,7070017323.65476,,,,
MCO,,2015,,IMF,,,,,,6264756528.37691,,,4.91037176536236,4.31544638
MCO,,2016,,IMF,,,,,,6471290793.55029,,,3.00844358752744,4.12467051
MCO,,2017,,IMF,,,,,,6430254652.58934,,,-3.20618323813213,4.15852451
MCO,,2018,,IMF,,,,,,7184333936.01355,,,5.69790121192926,4.04578018
MCO,,2019,,IMF,,,,,,7383496254.23721,,,7.12088951975396,3.87726593
MCO,,2020,,IMF,,,,,,6730736282.78961,,,-13.2391048292108,4.27929592
MCO,,2021,,IMF,,,,,,8623242743.29564,,,22.2322155851208,3.67252064
MCO,,2022,,IMF,,,,,,8800430486.17137,,,11.0469394271752,3.39779735
MCO,,2023,,IMF,,,,,,9995350547.12166,,,5.04338259195359,
MDA,,2000,,IMF,639062444.70539,986460018.981131,-98190000.0,639062444.70539,986460018.981131,1288429391.79951,,,,
MDA,,2001,,IMF,741151801.535735,1102297774.11633,-26780000.0,741151801.535735,1102297774.11633,1480673594.05602,,,,
MDA,,2002,,IMF,871854564.208355,1285842260.36985,-19800000.0,871854564.208355,1285842260.36985,1661818168.4226,,,,
MDA,,2003,,IMF,1056084948.28798,1718305265.8758,-130130000.0,1056084948.28798,1718305265.8758,1980907434.76826,,,,
MDA,,2004,,IMF,1330145599.96107,2117707388.69106,-46130000.0,1330145599.96107,2117707388.69106,2598249555.89984,,,,
MDA,,2005,,IMF,1528943361.40957,2745091302.32051,-225810000.0,1528943361.40957,2745091302.32051,2988342907.03096,,,,
MDA,,2006,,IMF,1542451567.87823,3132133145.70692,-386420000.0,1542451567.87823,3132133145.70692,3408255450.5509,,,,
MDA,,2007,,IMF,2006075562.9453,4275302482.83662,-671100000.0,2006075562.9453,4275302482.83662,4401173151.93767,,,,
MDA,,2008,,IMF,2471503488.63034,5667488224.6457,-975570000.0,2471503488.63034,5667488224.6457,6054824248.24221,,,,
MDA,,2009,,IMF,2005634869.02064,3997505755.17065,-485190000.0,2005634869.02064,3997505755.17065,5439434271.78807,,,,
MDA,,2010,,IMF,1941110604.74834,4192539061.14521,-481468750.356665,1941110604.74834,4192539061.14521,6974982369.60155,,,,
MDA,,2011,,IMF,2738068649.00211,5559963077.40643,-851953937.836667,2738068649.00211,5559963077.40643,8414352020.49442,,,,
MDA,,2012,,IMF,2711403114.26299,5676055632.37459,-643620000.0,2711403114.26299,5676055632.37459,8709138634.82921,,,,
MDA,,2013,,IMF,3047744931.25949,6039407691.70388,-490310000.0,3047744931.25949,6039407691.70388,9496717875.51932,,,,
MDA,,2014,,IMF,2964287552.46469,5895141393.7244,-568300000.0,2964287552.46469,5895141393.7244,9402090137.7423,,,,
MDA,,2015,,IMF,2480197906.57851,4457107087.58281,-462840000.0,2480197906.57851,4457107087.58281,7797667196.73087,31.8069217883307,57.1594936682016,-0.338235622387202,8.55763531
MDA,,2016,,IMF,2623048025.71072,4480341975.44769,-288420000.0,2623048025.71072,4480341975.44769,7980917075.7748,32.8664989349745,56.1381847838926,4.64601436259409,7.53552246
MDA,,2017,,IMF,3095306463.28308,5336680940.38419,-555390000.0,3095306463.28308,5336680940.38419,9514404016.20949,32.5328465977446,56.0905436776933,4.17561205106279,7.1278038
MDA,,2018,,IMF,3454064033.36926,6385757543.1858,-1211870000.0,3454064033.36926,6385757543.1858,11252353420.8798,30.6963699430194,56.7504174845453,4.07559546585034,6.70760345
MDA,,2019,,IMF,3660834340.67571,6624383483.98942,-1105780000.0,3660834340.67571,6624383483.98942,11736797054.6965,31.1910849579769,56.4411521569138,3.5523140853476,6.49662447
MDA,,2020,,IMF,3218731277.60425,5921197990.85951,-886720000.0,3218731277.60425,5921197990.85951,11530746234.4492,27.9143362637536,51.3513858554044,-8.27597831976949,7.00484037
MDA,,2021,,IMF,4196391944.64671,7916926177.17203,-1699100000.0,4196391944.64671,7916926177.17203,13691869264.0794,30.6487877126898,57.8220988272368,13.9299997889786,7.7490406
MDA,,2022,,IMF,5988282384.84134,10297187835.8634,-2482300000.0,5988282384.84134,10297187835.8634,14525337523.7271,41.2264594544499,70.8912121253156,-4.60000000000001,6.96505404
MDA,,2023,,IMF,5867982592.76155,9840310840.08325,-1893230000.0,5867982592.76155,9840310840.08325,16711906746.2133,35.1125857861262,58.882035362679,1.2,
MDG,,2000,,IMF,885096717.085864,1095162037.72153,-260476541.184638,885096717.085864,1095162037.72153,4629247203.84524,,,,
MDG,,2001,,IMF,1091486917.48139,1140139723.03488,-140063580.986625,1091486917.48139,1140139723.03488,5438332601.90798,,,,
MDG,,2002,,IMF,1167504458.33349,1518069983.83502,-477029187.834999,1167504458.33349,1518069983.83502,5351701663.40807,,,,
MDG,,2003,,IMF,872660373.50032,1295939419.56237,-327949592.399999,872660373.50032,1295939419.56237,6372498889.66585,,,,
MDG,,2004,,IMF,985460548.244924,1484882131.69503,-398999255.400001,985460548.244924,1484882131.69503,5064732626.29389,,,,
MDG,,2005,,IMF,1424938434.18144,2039652747.15456,-734214649.796543,1424938434.18144,2039652747.15456,5859269752.61332,,,,
MDG,,2006,,IMF,1757983978.07996,2213935049.04555,-585538628.386258,1757983978.07996,2213935049.04555,6395712490.94304,,,,
MDG,,2007,,IMF,2369521280.55928,3316634031.60353,-842718615.778336,2369521280.55928,3316634031.60353,8524620889.57747,,,,
MDG,,2008,,IMF,2971635295.00506,5003293324.95692,-1677032018.65037,2971635295.00506,5003293324.95692,10725137723.6549,,,,
MDG,,2009,,IMF,1959518983.96164,4042538711.21138,-1747565455.35836,1959518983.96164,4042538711.21138,9616879409.43789,,,,
MDG,,2010,,IMF,2183656264.169,3593827391.99502,-893306534.967191,2183656264.169,3593827391.99502,9982711338.07029,,,,
MDG,,2011,,IMF,2624531677.69278,3900293293.50025,-777177676.505853,2624531677.69278,3900293293.50025,11551819617.874,,,,
MDG,,2012,,IMF,2521980906.92008,3574547936.22158,-864105350.48401,2521980906.92008,3574547936.22158,11578975061.9479,,,,
MDG,,2013,,IMF,2891230458.35248,4111627324.19942,-808214219.12616,2891230458.35248,4111627324.19942,12423555455.3853,,,,
MDG,,2014,,IMF,3541731788.27034,4218673808.07217,-81289492.7580975,3541731788.27034,4218673808.07217,12522957399.2281,,,,
MDG,,2015,,IMF,3214678738.49738,3717317430.57571,-255834414.677425,3214678738.49738,3717317430.57571,11323020701.3017,28.3906461296836,32.8297327068242,3.13229807490305,5.0062542
MDG,,2016,,IMF,3447066213.68097,3761002301.53403,44804653.5838645,3447066213.68097,3761002301.53403,11848613858.442,29.0925694335543,31.7421290495881,3.99314606199499,5.33248854
MDG,,2017,,IMF,4071827552.94261,4538023942.3512,-30119708.8095782,4071827552.94261,4538023942.3512,13176313593.5509,30.9026308764808,34.4407706308106,3.93330759462793,4.80225945
MDG,,2018,,IMF,4339367350.69394,4995646270.88017,98048614.2801475,4339367350.69394,4995646270.88017,13760033282.2925,31.5360236539412,36.305481014417,3.19435651744398,4.22160387
MDG,,2019,,IMF,4009166482.22619,4820540217.6801,-301226231.237683,4009166482.22619,4820540217.6801,14104664678.5063,28.4244012431975,34.1769218025153,4.41123212909589,3.10129309
MDG,,2020,,IMF,2628831060.657,3767772594.91223,-623653058.848357,2628831060.657,3767772594.91223,13051441203.9474,20.1420748833617,28.8686324830754,-7.13767162064489,3.72316122
MDG,,2021,,IMF,3314741894.16856,4611346608.61638,-721952769.507482,3314741894.16856,4611346608.61638,14354731964.331,23.0916321001682,32.1242264925236,4.65068343193992,3.5045228
MDG,,2022,,IMF,4680944198.8666,6130829741.48045,-829376077.579735,4680944198.8666,6130829741.48045,15325603272.6073,30.5432948746184,40.0038395384969,4.15609778380812,3.25023246
MDG,,2023,,IMF,4285368913.24459,5416411471.68725,,4285368913.24459,5416411471.68725,15869945477.855,27.0030474850994,34.1299942034793,4.20304615803977,
MDV,,2000,,IMF,,,-51479290.2344667,,,624337145.284622,,,,
MDV,,2001,,IMF,,,-58723617.8789207,,,870031676.798793,,,,
MDV,,2002,,IMF,,,-35585588.6286179,,,897031250.0,,,,
MDV,,2003,,IMF,,,-31296378.2439713,,,1052121054.6875,,,,
MDV,,2004,,IMF,,,-122325301.428154,,,1226829562.5,,,,
MDV,,2005,,IMF,,,-273009395.213181,,,1163362437.5,,,,
MDV,,2006,,IMF,,,-301975113.029945,,,1575200390.625,,,,
MDV,,2007,,IMF,,,-268951457.13965,,,1868383460.9375,,,,
MDV,,2008,,IMF,,,-611703269.16737,,,2271646187.5,,,,
MDV,,2009,,IMF,,,-220831374.841,,,2345294875.0,,,,
MDV,,2010,,IMF,,,-196081418.93914,,,2588176054.6875,,,,
MDV,,2011,,IMF,,,-383438933.199596,,,2774350240.04918,,,,
MDV,,2012,,IMF,,,-184492004.259168,,,2886163997.20531,,,,
MDV,,2013,,IMF,,,-127393868.828818,,,3295009237.50107,,,,
MDV,,2014,,IMF,3375466194.16902,2761372693.05325,-117822005.741311,3375466194.16902,2761372693.05325,3697353039.20043,,,,
MDV,,2015,,IMF,3156089602.65141,2778856364.60649,-301696716.386922,3156089602.65141,2778856364.60649,4129505319.12921,76.4277887724561,67.2927178888456,3.8681353357138,8.72545815
MDV,,2016,,IMF,3158120131.89655,3208964389.80537,-1032409715.28897,3158120131.89655,3208964389.80537,4409942623.85538,71.6136331301194,72.7665791488222,6.37528303066401,10.30544567
MDV,,2017,,IMF,3326197407.68958,3508894747.23709,-1024346045.88012,3326197407.68958,3508894747.23709,4816426256.52914,69.0594484485378,72.8526621264145,7.07442871706306,9.26917839
MDV,,2018,,IMF,3591094857.28424,4109616130.68867,-1502515639.61303,3591094857.28424,4109616130.68867,5404344162.69888,66.4483006480268,76.0428278985911,8.56895559709454,7.43627834
MDV,,2019,,IMF,3751360417.55704,4100560296.22075,-1478299152.00486,3751360417.55704,4100560296.22075,5726094799.37709,65.5134179400092,71.6118129351757,6.92305980832566,7.65845585
MDV,,2020,,IMF,1791004988.53476,2454800260.31661,-1327193094.72026,1791004988.53476,2454800260.31661,3712604583.36665,48.2411996300086,66.1207032743183,-32.9088287284425,11.3365984
MDV,,2021,,IMF,3997066754.3199,3493320710.52199,-453448938.365782,3997066754.3199,3493320710.52199,5252457369.55218,76.0989851624572,66.5083115338037,37.5078700047075,10.09611702
MDV,,2022,,IMF,5106680724.33038,4915296258.92618,-1041969314.88677,5106680724.33038,4915296258.92618,6177118113.94637,82.6709256667894,79.5726448524383,13.8260895306814,9.65276241
MDV,,2023,,IMF,4902444407.8474,4986030514.21888,-1399602366.16087,4902444407.8474,4986030514.21888,6590894301.9579,74.3820820551026,75.6502878939771,4.72639195043021,
MEA,,2000,,IMF,399383665406.124,312257479691.97,,399383665406.124,312257479691.97,1098757920739.36,,,,
MEA,,2001,,IMF,358658114184.596,315558277356.534,,358658114184.596,315558277356.534,1090545600310.8,,,,
MEA,,2002,,IMF,375449914804.841,324265461629.571,,375449914804.841,324265461629.571,1084279807624.63,,,,
MEA,,2003,,IMF,448369092140.268,371313574184.985,,448369092140.268,371313574184.985,1208917725725.12,,,,
MEA,,2004,,IMF,583495492034.001,468143942913.052,,583495492034.001,468143942913.052,1425161843614.68,,,,
MEA,,2005,,IMF,772801949669.424,561891374892.454,,772801949669.424,561891374892.454,1696919964165.73,,,,
MEA,,2006,,IMF,932161069023.042,660306791090.75,,932161069023.042,660306791090.75,1984658175268.77,,,,
MEA,,2007,,IMF,1088092061267.17,841776778901.92,,1088092061267.17,841776778901.92,2340843268836.93,,,,
MEA,,2008,,IMF,1407129826834.27,1069181995532.22,,1407129826834.27,1069181995532.22,2889953352487.35,,,,
MEA,,2009,,IMF,1027665628169.35,953258765540.586,,1027665628169.35,953258765540.586,2605610958437.81,,,,
MEA,,2010,,IMF,1268916240586.31,1003996869816.97,,1268916240586.31,1003996869816.97,3035569587215.87,,,,
MEA,,2011,,IMF,1636255199086.62,1148480628814.52,,1636255199086.62,1148480628814.52,3654665416709.42,,,,
MEA,,2012,,IMF,1793818118370.13,1295730090631.11,,1793818118370.13,1295730090631.11,3942874851169.17,,,,
MEA,,2013,,IMF,1765987916032.68,1321748366481.43,,1765987916032.68,1321748366481.43,3906327736018.28,,,,
MEA,,2014,,IMF,1663875887409.07,1377109217394.14,,1663875887409.07,1377109217394.14,3944295197979.42,,,,
MEA,,2015,,IMF,1247153785358.41,1271192902141.45,,1247153785358.41,1271192902141.45,3546719057163.68,35.1635910614178,35.8413756954864,2.72750460828132,5.27362664734617
MEA,,2016,,IMF,1182605775535.69,1204619883485.16,,1182605775535.69,1204619883485.16,3592203183221.5,32.9214611539631,33.5342914095649,4.48458497621785,5.58848769475843
MEA,,2017,,IMF,1345390991594.64,1287069443054.58,,1345390991594.64,1287069443054.58,3761433694224.74,35.7680368966847,34.2175230958008,2.24433442522883,5.51634938597492
MEA,,2018,,IMF,1577842238600.77,1361275536178.27,,1577842238600.77,1361275536178.27,4023974471234.97,39.2110399775107,33.8291295312439,2.61082409145581,5.24782297038862
MEA,,2019,,IMF,1488462766064.27,1376602395913.29,,1488462766064.27,1376602395913.29,3989483215533.71,37.3096635741868,34.5057823668304,1.48601094232231,5.1967057199658
MEA,,2020,,IMF,1139013194663.81,1189945898957.19,,1139013194663.81,1189945898957.19,3561019804742.77,31.985590002808,33.4158742215461,-3.30783118370476,5.79883576129704
MEA,,2021,,IMF,1558075180829.18,1389114161921.26,,1558075180829.18,1389114161921.26,4279459402701.19,36.4082243623043,32.4600383180281,5.08488796918851,5.51406133568945
MEA,,2022,,IMF,2121141057907.63,1701477754843.24,,2121141057907.63,1701477754843.24,4994047685350.32,42.4733841474891,34.0701143049636,6.37745035943806,4.77770057338766
MEA,,2023,,IMF,2015011056011.0,1769842005096.19,,2015011056011.0,1769842005096.19,4837112081492.74,41.6573158128924,36.5888152947247,2.15375824850238,
MEX,,2000,,IMF,179810168051.425,190555678046.711,-18752421871.0,179810168051.425,190555678046.711,742061329749.127,,,,
MEX,,2001,,IMF,171481946818.046,184678218802.095,-17752510948.0,171481946818.046,184678218802.095,796064590549.136,,,,
MEX,,2002,,IMF,177144829751.745,189355937339.413,-12398045538.0,177144829751.745,189355937339.413,810666116401.915,,,,
MEX,,2003,,IMF,181095388468.59,191730637234.025,-4032619657.99999,181095388468.59,191730637234.025,765549967888.647,,,,
MEX,,2004,,IMF,205711767188.403,220739895659.805,-3808647028.00002,205711767188.403,220739895659.805,819459227375.022,,,,
MEX,,2005,,IMF,233862215738.603,248437817056.73,-5721376165.99999,233862215738.603,248437817056.73,917571853529.104,,,,
MEX,,2006,,IMF,270928816792.948,284933176453.922,-3229705575.0,270928816792.948,284933176453.922,1020265057882.01,,,,
MEX,,2007,,IMF,295222517228.833,313922896028.913,-9310944947.00001,295222517228.833,313922896028.913,1102355554880.44,,,,
MEX,,2008,,IMF,313852456086.709,340860425741.283,-16340834077.0,313852456086.709,340860425741.283,1161553459984.65,,,,
MEX,,2009,,IMF,250136106515.904,264902814265.021,-7084541099.00002,250136106515.904,264902814265.021,943437415024.633,,,,
MEX,,2010,,IMF,320766037580.856,334456322123.253,-3753937792.99999,320766037580.856,334456322123.253,1105424238572.81,,,,
MEX,,2011,,IMF,374148226662.347,389836031336.216,-10543617766.0,374148226662.347,389836031336.216,1229013703577.75,,,,
MEX,,2012,,IMF,395854929792.859,410653072130.987,-17695157349.0,395854929792.859,410653072130.987,1255110424665.92,,,,
MEX,,2013,,IMF,408263658323.619,423928383606.88,-31778421275.0,408263658323.619,423928383606.88,1327436290439.27,,,,
MEX,,2014,,IMF,429314956761.169,445312781390.94,-24852042092.0,429314956761.169,445312781390.94,1364507717764.6,,,,
MEX,,2015,,IMF,414495031033.993,439821695268.006,-31535662037.0,414495031033.993,439821695268.006,1213294467779.98,34.1627726855471,36.250201987055,2.70232344844723,5.52738619
MEX,,2016,,IMF,409476294705.042,432376614131.825,-25282312906.9999,409476294705.042,432376614131.825,1112233497452.7,36.8156772514808,38.8746261573743,1.77249323400358,5.38499022
MEX,,2017,,IMF,446688309687.408,469597181245.762,-21402776864.0,446688309687.408,469597181245.762,1190721475906.0,37.5140886198874,39.438037420838,1.87172854186539,5.3117938
MEX,,2018,,IMF,490508969545.438,517202845542.861,-25931803949.0,490508969545.438,517202845542.861,1256300182775.8,39.043930445163,41.1687312183701,1.97208207701884,5.23821402
MEX,,2019,,IMF,502467566320.434,507718819549.77,-3871166263.00003,502467566320.434,507718819549.77,1304106203902.45,38.5296507920009,38.9323214651119,-0.392690505099296,5.29685831
MEX,,2020,,IMF,439853932827.966,421735413258.959,26870887483.0,439853932827.966,421735413258.959,1121064767401.51,39.2353720871536,37.6191836120664,-8.35403456576364,6.0537405
MEX,,2021,,IMF,534121610565.454,559543398297.824,-4562555873.00001,534121610565.454,559543398297.824,1316569466735.28,40.5691931994994,42.5001044331777,6.04848345704632,5.89244318
